frequency_hz,magnitude
1070.07,0.0553973
1070.8,0.0763314
1071.53,0.12466
1072.27,0.10517
1073,0.00922106
1073.73,0.0989726
1074.46,0.0739061
1075.2,0.120552
1075.93,0.167862
1076.66,0.0421592
1077.39,0.146821
1078.12,0.103092
1078.86,0.219392
1079.59,0.358986
1080.32,0.283981
1081.05,0.0958213
1081.79,0.0861855
1082.52,0.144734
1083.25,0.097848
1083.98,0.103612
1084.72,0.149859
1085.45,0.0788012
1086.18,0.120929
1086.91,0.0507017
1087.65,0.238446
1088.38,0.265799
1089.11,0.28
1089.84,0.331629
1090.58,0.144194
1091.31,0.0396734
1092.04,0.059514
1092.77,0.0434719
1093.51,0.13021
1094.24,0.143521
1094.97,0.0822992
1095.7,0.114367
1096.44,0.192044
1097.17,0.128321
1097.9,0.00252285
1098.63,0.04929
1099.37,0.178324
1100.1,0.279706
1100.83,0.192009
1101.56,0.195034
1102.29,0.227842
1103.03,0.0846182
1103.76,0.134206
1104.49,0.0277393
1105.22,0.199143
1105.96,0.095754
1106.69,0.0405507
1107.42,0.204758
1108.15,0.109229
1108.89,0.0474197
1109.62,0.14376
1110.35,0.0853976
1111.08,0.033315
1111.82,0.152356
1112.55,0.133129
1113.28,0.175695
1114.01,0.0661737
1114.75,0.0570845
1115.48,0.0251122
1116.21,0.055082
1116.94,0.0508993
1117.68,0.0563747
1118.41,0.0238853
1119.14,0.0574829
1119.87,0.15729
1120.61,0.133876
1121.34,0.0739451
1122.07,0.138089
1122.8,0.15048
1123.54,0.232524
1124.27,0.267177
1125,0.163965
1125.73,0.0735967
1126.46,0.244246
1127.2,0.122522
1127.93,0.0432303
1128.66,0.076998
1129.39,0.0937923
1130.13,0.217164
1130.86,0.172137
1131.59,0.176271
1132.32,0.132365
1133.06,0.115141
1133.79,0.113275
1134.52,0.0730837
1135.25,0.14046
1135.99,0.0632084
1136.72,0.0537261
1137.45,0.103308
1138.18,0.109587
1138.92,0.133827
1139.65,0.106458
1140.38,0.110319
1141.11,0.195902
1141.85,0.172135
1142.58,0.0403363
1143.31,0.0353067
1144.04,0.107567
1144.78,0.0931034
1145.51,0.141586
1146.24,0.0514617
1146.97,0.0163424
1147.71,0.117875
1148.44,0.220837
1149.17,0.232155
1149.9,0.223924
1150.63,0.198937
1151.37,0.174954
1152.1,0.155773
1152.83,0.193672
1153.56,0.119451
1154.3,0.174448
1155.03,0.206029
1155.76,0.0381987
1156.49,0.173906
1157.23,0.231062
1157.96,0.225998
1158.69,0.0960492
1159.42,0.0339672
1160.16,0.136751
1160.89,0.179311
1161.62,0.0689159
1162.35,0.0460162
1163.09,0.0856304
1163.82,0.0183858
1164.55,0.110863
1165.28,0.131807
1166.02,0.279201
1166.75,0.0174536
1167.48,0.483907
1168.21,0.281615
1168.95,0.133369
1169.68,0.104742
1170.41,0.0786581
1171.14,0.0811154
1171.88,0.120299
1172.61,0.156754
1173.34,0.074788
1174.07,0.0745408
1174.8,0.107642
1175.54,0.0597497
1176.27,0.057435
1177,0.0272648
1177.73,0.0513885
1178.47,0.11522
1179.2,0.0800404
1179.93,0.149424
1180.66,0.116432
1181.4,0.105812
1182.13,0.0846658
1182.86,0.0603659
1183.59,0.0865129
1184.33,0.0642166
1185.06,0.125541
1185.79,0.136554
1186.52,0.0591902
1187.26,0.0589617
1187.99,0.103692
1188.72,0.0707241
1189.45,0.025716
1190.19,0.0964233
1190.92,0.211891
1191.65,0.157912
1192.38,0.142418
1193.12,0.0347821
1193.85,0.0592829
1194.58,0.129131
1195.31,0.0917973
1196.04,0.0796563
1196.78,0.086303
1197.51,0.0835793
1198.24,0.0651484
1198.97,0.0667472
1199.71,0.087964
1200.44,0.17425
1201.17,0.227223
1201.9,0.103266
1202.64,0.0796441
1203.37,0.200429
1204.1,0.178448
1204.83,0.116459
1205.57,0.0944094
1206.3,0.10531
1207.03,0.124437
1207.76,0.185516
1208.5,0.101748
1209.23,0.141747
1209.96,0.179784
1210.69,0.0297648
1211.43,0.0683362
1212.16,0.0894924
1212.89,0.142745
1213.62,0.164438
1214.36,0.0934611
1215.09,0.0506922
1215.82,0.110007
1216.55,0.103196
1217.29,0.069624
1218.02,0.0114814
1218.75,0.0459636
1219.48,0.0988802
1220.21,0.0208536
1220.95,0.082989
1221.68,0.0341286
1222.41,0.0394621
1223.14,0.0218985
1223.88,0.0165271
1224.61,0.052186
1225.34,0.109972
1226.07,0.00614247
1226.81,0.117001
1227.54,0.136377
1228.27,0.131064
1229,0.0180509
1229.74,0.0898759
1230.47,0.084692
1231.2,0.0423514
1231.93,0.051548
1232.67,0.0735477
1233.4,0.0717509
1234.13,0.0216366
1234.86,0.077005
1235.6,0.100033
1236.33,0.0320341
1237.06,0.0428184
1237.79,0.0472498
1238.53,0.0622297
1239.26,0.0722426
1239.99,0.0445285
1240.72,0.0632351
1241.46,0.0260406
1242.19,0.0858596
1242.92,0.0940539
1243.65,0.0907625
1244.38,0.147327
1245.12,0.0693613
1245.85,0.11883
1246.58,0.0704815
1247.31,0.00527645
1248.05,0.0311973
1248.78,0.0826113
1249.51,0.124122
1250.24,0.0866305
1250.98,0.0236134
1251.71,0.0397741
1252.44,0.0341206
1253.17,0.0604047
1253.91,0.111373
1254.64,0.0914321
1255.37,0.0267014
1256.1,0.062304
1256.84,0.0346863
1257.57,0.0179214
1258.3,0.0366015
1259.03,0.0474893
1259.77,0.0383901
1260.5,0.0542846
1261.23,0.0375484
1261.96,0.0979554
1262.7,0.11855
1263.43,0.136299
1264.16,0.133028
1264.89,0.0748493
1265.62,0.0664517
1266.36,0.0143137
1267.09,0.10429
1267.82,0.139632
1268.55,0.103861
1269.29,0.0653818
1270.02,0.134054
1270.75,0.0139371
1271.48,0.0682979
1272.22,0.0423007
1272.95,0.0169595
1273.68,0.0442304
1274.41,0.0350651
1275.15,0.0459027
1275.88,0.0368023
1276.61,0.0574445
1277.34,0.0509222
1278.08,0.0368875
1278.81,0.0752582
1279.54,0.0575301
1280.27,0.0584293
1281.01,0.0314039
1281.74,0.0429135
1282.47,0.0529604
1283.2,0.0679921
1283.94,0.0804166
1284.67,0.0399879
1285.4,0.0274789
1286.13,0.0314746
1286.87,0.0321197
1287.6,0.0315554
1288.33,0.0604142
1289.06,0.0302571
1289.79,0.0606725
1290.53,0.0112282
1291.26,0.0297883
1291.99,0.0907419
1292.72,0.0558349
1293.46,0.0801898
1294.19,0.0520552
1294.92,0.0271528
1295.65,0.0455052
1296.39,0.0761752
1297.12,0.115347
1297.85,0.114067
1298.58,0.0828407
1299.32,0.0266843
1300.05,0.026146
1300.78,0.0255675
1301.51,0.037286
1302.25,0.0210201
1302.98,0.0118271
1303.71,0.0283367
1304.44,0.0282168
1305.18,0.0350359
1305.91,0.0565791
1306.64,0.013983
1307.37,0.12373
1308.11,0.141278
1308.84,0.0975585
1309.57,0.0823027
1310.3,0.0918535
1311.04,0.047695
1311.77,0.0434891
1312.5,0.055855
1313.23,0.0602467
1313.96,0.0582152
1314.7,0.0365941
1315.43,0.00855396
1316.16,0.027316
1316.89,0.0301541
1317.63,0.0425554
1318.36,0.0589414
1319.09,0.0598452
1319.82,0.0667103
1320.56,0.0802579
1321.29,0.10269
1322.02,0.114688
1322.75,0.0842153
1323.49,0.0785764
1324.22,0.0279643
1324.95,0.0198078
1325.68,0.0459945
1326.42,0.0664249
1327.15,0.0175753
1327.88,0.03203
1328.61,0.0762419
1329.35,0.0649795
1330.08,0.030614
1330.81,0.0395684
1331.54,0.022336
1332.28,0.0130582
1333.01,0.0446728
1333.74,0.0494305
1334.47,0.0462966
1335.21,0.0288493
1335.94,0.011191
1336.67,0.0244479
1337.4,0.00274868
1338.13,0.0654146
1338.87,0.0466819
1339.6,0.0329157
1340.33,0.0435294
1341.06,0.086586
1341.8,0.110232
1342.53,0.088515
1343.26,0.074458
1343.99,0.0454991
1344.73,0.033309
1345.46,0.0263651
1346.19,0.0573162
1346.92,0.0595741
1347.66,0.0733426
1348.39,0.0478866
1349.12,0.02346
1349.85,0.0239666
1350.59,0.0108448
1351.32,0.0551662
1352.05,0.0346943
1352.78,0.00693652
1353.52,0.0275353
1354.25,0.0324587
1354.98,0.013115
1355.71,0.0237876
1356.45,0.0342932
1357.18,0.0222591
1357.91,0.00804536
1358.64,0.0437883
1359.38,0.0389647
1360.11,0.0412614
1360.84,0.0769743
1361.57,0.0428679
1362.3,0.023425
1363.04,0.0479837
1363.77,0.0643642
1364.5,0.135215
1365.23,0.12485
1365.97,0.0765733
1366.7,0.0395448
1367.43,0.0824001
1368.16,0.0788542
1368.9,0.0538025
1369.63,0.00978022
1370.36,0.0353736
1371.09,0.0180551
1371.83,0.0483926
1372.56,0.0489004
1373.29,0.0267112
1374.02,0.0216549
1374.76,0.0158122
1375.49,0.0929087
1376.22,0.0916384
1376.95,0.0397513
1377.69,0.0536172
1378.42,0.00411831
1379.15,0.031355
1379.88,0.0216726
1380.62,0.0324793
1381.35,0.0394822
1382.08,0.0611114
1382.81,0.0445086
1383.54,0.0380969
1384.28,0.0335014
1385.01,0.0224659
1385.74,0.0372498
1386.47,0.0236124
1387.21,0.062074
1387.94,0.0705743
1388.67,0.0344165
1389.4,0.0384491
1390.14,0.0222929
1390.87,0.0419829
1391.6,0.0761616
1392.33,0.0208993
1393.07,0.0276773
1393.8,0.0210224
1394.53,0.0299227
1395.26,0.0511273
1396,0.058612
1396.73,0.0398935
1397.46,0.0213779
1398.19,0.0257413
1398.93,0.0600961
1399.66,0.0567932
1400.39,0.0407084
1401.12,0.0496547
1401.86,0.0594267
1402.59,0.0437612
1403.32,0.0733952
1404.05,0.0632401
1404.79,0.056005
1405.52,0.0360635
1406.25,0.0363071
1406.98,0.0137565
1407.71,0.0376425
1408.45,0.0378342
1409.18,0.0121662
1409.91,0.0297633
1410.64,0.0179951
1411.38,0.0283373
1412.11,0.0206568
1412.84,0.0443141
1413.57,0.0241072
1414.31,0.0105269
1415.04,0.037652
1415.77,0.0366537
1416.5,0.0193036
1417.24,0.0151572
1417.97,0.0143859
1418.7,0.0282496
1419.43,0.0235452
1420.17,0.0160858
1420.9,0.00602008
1421.63,0.0232505
1422.36,0.025491
1423.1,0.0157517
1423.83,0.0351311
1424.56,0.0648097
1425.29,0.0843069
1426.03,0.0652989
1426.76,0.0700836
1427.49,0.0361925
1428.22,0.0650192
1428.96,0.0774464
1429.69,0.0371234
1430.42,0.0239527
1431.15,0.0560878
1431.88,0.0723647
1432.62,0.0235636
1433.35,0.0144237
1434.08,0.0264517
1434.81,0.0260222
1435.55,0.0265722
1436.28,0.0404389
1437.01,0.0338604
1437.74,0.0768361
1438.48,0.0250291
1439.21,0.0316678
1439.94,0.0467461
1440.67,0.0425922
1441.41,0.0356814
1442.14,0.0147329
1442.87,0.0339884
1443.6,0.0107336
1444.34,0.0129496
1445.07,0.0107194
1445.8,0.0312252
1446.53,0.0372795
1447.27,0.0262634
1448,0.108053
1448.73,0.0732811
1449.46,0.0233454
1450.2,0.0820057
1450.93,0.0394904
1451.66,0.0485902
1452.39,0.0412808
1453.12,0.0385659
1453.86,0.0317935
1454.59,0.0400799
1455.32,0.00934276
1456.05,0.0588168
1456.79,0.0389551
1457.52,0.0213129
1458.25,0.0358325
1458.98,0.0522787
1459.72,0.0683754
1460.45,0.104694
1461.18,0.0859752
1461.91,0.0368222
1462.65,0.0317067
1463.38,0.042904
1464.11,0.0348809
1464.84,0.0756331
1465.58,0.064974
1466.31,0.0714943
1467.04,0.0611729
1467.77,0.0478289
1468.51,0.0136102
1469.24,0.0438735
1469.97,0.0601224
1470.7,0.0339261
1471.44,0.0357888
1472.17,0.0614359
1472.9,0.0998714
1473.63,0.0783281
1474.37,0.0873397
1475.1,0.0779124
1475.83,0.0501528
1476.56,0.0939641
1477.29,0.0378469
1478.03,0.0652373
1478.76,0.0559348
1479.49,0.0837218
1480.22,0.0565107
1480.96,0.0349154
1481.69,0.0560183
1482.42,0.0224866
1483.15,0.0465062
1483.89,0.0760128
1484.62,0.0923054
1485.35,0.0680182
1486.08,0.051699
1486.82,0.00913659
1487.55,0.0333583
1488.28,0.020072
1489.01,0.023092
1489.75,0.025203
1490.48,0.102437
1491.21,0.0317234
1491.94,0.0482431
1492.68,0.119244
1493.41,0.105219
1494.14,0.061921
1494.87,0.0435383
1495.61,0.075534
1496.34,0.0742345
1497.07,0.0725735
1497.8,0.0630618
1498.54,0.0140315
1499.27,0.0550443
1500,0.103652
1500.73,0.0339942
1501.46,0.0363363
1502.2,0.0366375
1502.93,0.0495782
1503.66,0.0338154
1504.39,0.011263
1505.13,0.0368264
1505.86,0.0207319
1506.59,0.0707096
1507.32,0.119924
1508.06,0.140865
1508.79,0.0475204
1509.52,0.0628312
1510.25,0.0709423
1510.99,0.0740707
1511.72,0.0963065
1512.45,0.0861199
1513.18,0.0467636
1513.92,0.0227808
1514.65,0.0185815
1515.38,0.0526817
1516.11,0.053357
1516.85,0.100601
1517.58,0.11614
1518.31,0.0915848
1519.04,0.066377
1519.78,0.058522
1520.51,0.0621193
1521.24,0.114944
1521.97,0.055578
1522.71,0.109302
1523.44,0.067529
1524.17,0.0674094
1524.9,0.0696188
1525.63,0.01068
1526.37,0.0744599
1527.1,0.0713661
1527.83,0.085
1528.56,0.101847
1529.3,0.069493
1530.03,0.0510364
1530.76,0.0902246
1531.49,0.11129
1532.23,0.099125
1532.96,0.0714475
1533.69,0.102036
1534.42,0.0549426
1535.16,0.0690077
1535.89,0.0871478
1536.62,0.107005
1537.35,0.0197128
1538.09,0.100349
1538.82,0.129183
1539.55,0.0743754
1540.28,0.129518
1541.02,0.195431
1541.75,0.0980648
1542.48,0.0579281
1543.21,0.0708636
1543.95,0.101641
1544.68,0.0811087
1545.41,0.0824489
1546.14,0.0645859
1546.88,0.0416652
1547.61,0.0684066
1548.34,0.178158
1549.07,0.120796
1549.8,0.0240827
1550.54,0.0561649
1551.27,0.0899953
1552,0.112399
1552.73,0.0547449
1553.47,0.0334757
1554.2,0.0689223
1554.93,0.0357599
1555.66,0.0415697
1556.4,0.0437341
1557.13,0.059666
1557.86,0.0434389
1558.59,0.0821753
1559.33,0.0408626
1560.06,0.0367989
1560.79,0.0708552
1561.52,0.0178716
1562.26,0.0861381
1562.99,0.114742
1563.72,0.107986
1564.45,0.0745506
1565.19,0.0893764
1565.92,0.142794
1566.65,0.107483
1567.38,0.046301
1568.12,0.0427966
1568.85,0.12915
1569.58,0.0865734
1570.31,0.0300235
1571.04,0.024676
1571.78,0.0699769
1572.51,0.0906288
1573.24,0.07228
1573.97,0.0311257
1574.71,0.00650015
1575.44,0.0219381
1576.17,0.0758883
1576.9,0.0290882
1577.64,0.0788665
1578.37,0.0377272
1579.1,0.0554128
1579.83,0.0605797
1580.57,0.0113543
1581.3,0.0520671
1582.03,0.155386
1582.76,0.159472
1583.5,0.128389
1584.23,0.100988
1584.96,0.126104
1585.69,0.0630748
1586.43,0.165993
1587.16,0.148143
1587.89,0.126598
1588.62,0.119383
1589.36,0.121116
1590.09,0.0332041
1590.82,0.0628439
1591.55,0.0339238
1592.29,0.056995
1593.02,0.0818419
1593.75,0.113333
1594.48,0.0645461
1595.21,0.0388411
1595.95,0.127278
1596.68,0.140775
1597.41,0.00524142
1598.14,0.104694
1598.88,0.193589
1599.61,0.144846
1600.34,0.0749594
1601.07,0.0905186
1601.81,0.0721246
1602.54,0.0727236
1603.27,0.0429524
1604,0.0321177
1604.74,0.0565395
1605.47,0.0926071
1606.2,0.108156
1606.93,0.197485
1607.67,0.0737824
1608.4,0.0491
1609.13,0.0990552
1609.86,0.167777
1610.6,0.19965
1611.33,0.173677
1612.06,0.136838
1612.79,0.0504678
1613.53,0.0384074
1614.26,0.111979
1614.99,0.171477
1615.72,0.19073
1616.46,0.178076
1617.19,0.0999027
1617.92,0.0720419
1618.65,0.0275136
1619.38,0.0782602
1620.12,0.0822003
1620.85,0.0686618
1621.58,0.0846858
1622.31,0.137014
1623.05,0.188432
1623.78,0.101152
1624.51,0.167876
1625.24,0.125538
1625.98,0.132639
1626.71,0.150485
1627.44,0.155481
1628.17,0.143175
1628.91,0.224241
1629.64,0.1942
1630.37,0.177561
1631.1,0.0547888
1631.84,0.11261
1632.57,0.163854
1633.3,0.109654
1634.03,0.129426
1634.77,0.136184
1635.5,0.0652508
1636.23,0.0605889
1636.96,0.193082
1637.7,0.187661
1638.43,0.0759819
1639.16,0.0988843
1639.89,0.0306603
1640.62,0.196649
1641.36,0.173896
1642.09,0.207321
1642.82,0.146643
1643.55,0.0689723
1644.29,0.0457512
1645.02,0.104935
1645.75,0.114547
1646.48,0.197092
1647.22,0.119118
1647.95,0.0296417
1648.68,0.0572896
1649.41,0.0579121
1650.15,0.128208
1650.88,0.141511
1651.61,0.0722074
1652.34,0.129516
1653.08,0.241389
1653.81,0.202292
1654.54,0.121144
1655.27,0.205445
1656.01,0.0989036
1656.74,0.0952533
1657.47,0.213465
1658.2,0.216163
1658.94,0.0948446
1659.67,0.0462096
1660.4,0.123294
1661.13,0.107794
1661.87,0.202019
1662.6,0.0833311
1663.33,0.169645
1664.06,0.150899
1664.79,0.074366
1665.53,0.140134
1666.26,0.16347
1666.99,0.107051
1667.72,0.172081
1668.46,0.139643
1669.19,0.0871422
1669.92,0.0623165
1670.65,0.108784
1671.39,0.0463421
1672.12,0.111493
1672.85,0.0672452
1673.58,0.181739
1674.32,0.141517
1675.05,0.080771
1675.78,0.0979943
1676.51,0.223112
1677.25,0.179265
1677.98,0.107283
1678.71,0.0364766
1679.44,0.161512
1680.18,0.199653
1680.91,0.079682
1681.64,0.0174406
1682.37,0.0857824
1683.11,0.126529
1683.84,0.110631
1684.57,0.205205
1685.3,0.146549
1686.04,0.273399
1686.77,0.24515
1687.5,0.215345
1688.23,0.176388
1688.96,0.0815727
1689.7,0.245525
1690.43,0.15515
1691.16,0.190114
1691.89,0.0511869
1692.63,0.0823621
1693.36,0.236146
1694.09,0.317952
1694.82,0.230874
1695.56,0.28884
1696.29,0.189498
1697.02,0.132472
1697.75,0.209143
1698.49,0.149057
1699.22,0.0305057
1699.95,0.049592
1700.68,0.182292
1701.42,0.277115
1702.15,0.197087
1702.88,0.323286
1703.61,0.201323
1704.35,0.205723
1705.08,0.0744413
1705.81,0.107346
1706.54,0.101173
1707.28,0.12968
1708.01,0.180279
1708.74,0.265486
1709.47,0.125681
1710.21,0.191948
1710.94,0.169728
1711.67,0.187276
1712.4,0.139517
1713.13,0.238716
1713.87,0.0823721
1714.6,0.0513706
1715.33,0.128464
1716.06,0.111432
1716.8,0.0879853
1717.53,0.106177
1718.26,0.108709
1718.99,0.106869
1719.73,0.107451
1720.46,0.247825
1721.19,0.22197
1721.92,0.164708
1722.66,0.17517
1723.39,0.142061
1724.12,0.0678684
1724.85,0.227439
1725.59,0.31049
1726.32,0.120168
1727.05,0.129529
1727.78,0.117685
1728.52,0.0760239
1729.25,0.0902163
1729.98,0.1089
1730.71,0.126339
1731.45,0.122864
1732.18,0.151515
1732.91,0.18091
1733.64,0.174864
1734.38,0.0462118
1735.11,0.156955
1735.84,0.201719
1736.57,0.253141
1737.3,0.144054
1738.04,0.149671
1738.77,0.233434
1739.5,0.233157
1740.23,0.172804
1740.97,0.112823
1741.7,0.101752
1742.43,0.0919715
1743.16,0.0717875
1743.9,0.0469459
1744.63,0.0399398
1745.36,0.147291
1746.09,0.0904415
1746.83,0.0617357
1747.56,0.0447473
1748.29,0.157675
1749.02,0.0531188
1749.76,0.30833
1750.49,0.170891
1751.22,0.0486175
1751.95,0.120451
1752.69,0.0973168
1753.42,0.149928
1754.15,0.19461
1754.88,0.190405
1755.62,0.227906
1756.35,0.195164
1757.08,0.0697422
1757.81,0.162866
1758.54,0.162854
1759.28,0.0725631
1760.01,0.176555
1760.74,0.191076
1761.47,0.20425
1762.21,0.265385
1762.94,0.280221
1763.67,0.285332
1764.4,0.226169
1765.14,0.166968
1765.87,0.136206
1766.6,0.333704
1767.33,0.364862
1768.07,0.301726
1768.8,0.437944
1769.53,0.244194
1770.26,0.14418
1771,0.173627
1771.73,0.173689
1772.46,0.144674
1773.19,0.077907
1773.93,0.310741
1774.66,0.321622
1775.39,0.256084
1776.12,0.29784
1776.86,0.11881
1777.59,0.0671187
1778.32,0.22266
1779.05,0.122338
1779.79,0.159143
1780.52,0.164869
1781.25,0.0932957
1781.98,0.109706
1782.71,0.242875
1783.45,0.0648525
1784.18,0.195628
1784.91,0.17023
1785.64,0.178834
1786.38,0.223094
1787.11,0.21269
1787.84,0.128307
1788.57,0.26134
1789.31,0.111585
1790.04,0.117795
1790.77,0.103804
1791.5,0.25231
1792.24,0.237595
1792.97,0.15328
1793.7,0.0978202
1794.43,0.0407288
1795.17,0.300587
1795.9,0.172864
1796.63,0.129239
1797.36,0.164547
1798.1,0.195632
1798.83,0.268955
1799.56,0.120441
1800.29,0.267682
1801.03,0.3129
1801.76,0.326051
1802.49,0.349567
1803.22,0.27207
1803.96,0.142558
1804.69,0.0630557
1805.42,0.125968
1806.15,0.11932
1806.88,0.0578518
1807.62,0.13346
1808.35,0.100586
1809.08,0.255306
1809.81,0.428508
1810.55,0.224523
1811.28,0.298231
1812.01,0.312443
1812.74,0.122367
1813.48,0.146006
1814.21,0.109557
1814.94,0.1568
1815.67,0.0765873
1816.41,0.0992023
1817.14,0.179417
1817.87,0.183662
1818.6,0.193567
1819.34,0.109587
1820.07,0.0742561
1820.8,0.0417827
1821.53,0.159367
1822.27,0.189293
1823,0.234999
1823.73,0.457105
1824.46,0.222114
1825.2,0.232692
1825.93,0.122459
1826.66,0.184116
1827.39,0.296142
1828.12,0.271534
1828.86,0.205979
1829.59,0.353631
1830.32,0.305697
1831.05,0.117955
1831.79,0.315752
1832.52,0.418869
1833.25,0.448706
1833.98,0.222172
1834.72,0.193864
1835.45,0.122066
1836.18,0.174222
1836.91,0.272741
1837.65,0.0884628
1838.38,0.118538
1839.11,0.341228
1839.84,0.348893
1840.58,0.179473
1841.31,0.260737
1842.04,0.0309011
1842.77,0.189407
1843.51,0.0980614
1844.24,0.320495
1844.97,0.228285
1845.7,0.0276722
1846.44,0.208825
1847.17,0.243008
1847.9,0.24207
1848.63,0.183256
1849.37,0.157066
1850.1,0.200253
1850.83,0.271472
1851.56,0.199518
1852.29,0.161557
1853.03,0.137612
1853.76,0.102094
1854.49,0.155064
1855.22,0.134203
1855.96,0.068621
1856.69,0.0209159
1857.42,0.149485
1858.15,0.26987
1858.89,0.226324
1859.62,0.136925
1860.35,0.0279703
1861.08,0.136598
1861.82,0.220913
1862.55,0.0729793
1863.28,0.151116
1864.01,0.11573
1864.75,0.250886
1865.48,0.0820749
1866.21,0.0140704
1866.94,0.0558486
1867.68,0.216313
1868.41,0.277466
1869.14,0.26706
1869.87,0.319843
1870.61,0.299357
1871.34,0.120738
1872.07,0.0892275
1872.8,0.160951
1873.54,0.0943084
1874.27,0.0983954
1875,0.229475
1875.73,0.340706
1876.46,0.0569472
1877.2,0.206512
1877.93,0.437343
1878.66,0.224353
1879.39,0.156007
1880.13,0.0901234
1880.86,0.207131
1881.59,0.226742
1882.32,0.0665455
1883.06,0.0909619
1883.79,0.0829171
1884.52,0.0218298
1885.25,0.240017
1885.99,0.296224
1886.72,0.339865
1887.45,0.33636
1888.18,0.209291
1888.92,0.484278
1889.65,0.419971
1890.38,0.0472895
1891.11,0.22064
1891.85,0.261154
1892.58,0.178733
1893.31,0.0517568
1894.04,0.0636739
1894.78,0.216672
